order_id,total_price,unique_pizza_count,total_qty,order_date,unit_price,min_pizza_size,max_pizza_size,unique_category_count,order_details_id,pizza_id,quantity,order_time,pizza_size,pizza_category,pizza_ingredients,pizza_name,Qty,ingredients,full_date,total_sale
239.0,37.5,2.0,2.0,1/4/2015,18.75,M,L,2,552,ital_supr_l,1.0,19:57:52,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,747,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-04 19:57:52,75.0
239.0,37.5,2.0,2.0,1/4/2015,18.75,M,L,2,553,thai_ckn_m,1.0,19:57:52,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,481,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-04 19:57:52,75.0
240.0,14.75,1.0,1.0,1/4/2015,14.75,M,M,1,554,four_cheese_m,1.0,20:10:24,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,586,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-04 20:10:24,14.75
241.0,37.0,2.0,2.0,1/4/2015,18.5,M,L,1,555,sicilian_m,1.0,20:11:25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,574,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-04 20:11:25,74.0
241.0,37.0,2.0,2.0,1/4/2015,18.5,M,L,1,556,spinach_supr_l,1.0,20:11:25,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,283,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",2015-01-04 20:11:25,74.0
242.0,53.0,3.0,3.0,1/4/2015,17.666666666666668,M,L,3,557,calabrese_m,1.0,20:15:29,M,Supreme,"æ…›duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,562,"Ã¦â€¦â€ºduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",2015-01-04 20:15:29,159.0
242.0,53.0,3.0,3.0,1/4/2015,17.666666666666668,M,L,3,558,thai_ckn_l,1.0,20:15:29,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-04 20:15:29,159.0
242.0,53.0,3.0,3.0,1/4/2015,17.666666666666668,M,L,3,559,veggie_veg_m,1.0,20:15:29,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,635,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",2015-01-04 20:15:29,159.0
243.0,33.0,2.0,2.0,1/4/2015,16.5,S,L,2,560,classic_dlx_l,1.0,20:26:17,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,473,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-04 20:26:17,66.0
243.0,33.0,2.0,2.0,1/4/2015,16.5,S,L,2,561,spinach_supr_s,1.0,20:26:17,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,400,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",2015-01-04 20:26:17,66.0
244.0,33.25,2.0,2.0,1/4/2015,16.625,S,L,1,562,ital_supr_s,1.0,20:26:22,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,196,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-04 20:26:22,66.5
244.0,33.25,2.0,2.0,1/4/2015,16.625,S,L,1,563,spicy_ital_l,1.0,20:26:22,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,1109,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",2015-01-04 20:26:22,66.5
245.0,41.5,2.0,2.0,1/4/2015,20.75,L,L,1,564,bbq_ckn_l,1.0,20:28:41,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,992,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-04 20:28:41,83.0
245.0,41.5,2.0,2.0,1/4/2015,20.75,L,L,1,565,ckn_pesto_l,1.0,20:28:41,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,399,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",2015-01-04 20:28:41,83.0
246.0,32.0,2.0,2.0,1/4/2015,16.0,M,L,2,566,ckn_alfredo_m,1.0,20:30:48,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-04 20:30:48,64.0
246.0,32.0,2.0,2.0,1/4/2015,16.0,M,L,2,567,pepperoni_l,1.0,20:30:48,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,728,"Mozzarella Cheese, Pepperoni",2015-01-04 20:30:48,64.0
247.0,42.0,3.0,3.0,1/4/2015,14.0,S,M,2,568,hawaiian_m,1.0,20:55:29,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,483,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-04 20:55:29,126.0
247.0,42.0,3.0,3.0,1/4/2015,14.0,S,M,2,569,sicilian_m,1.0,20:55:29,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,574,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-04 20:55:29,126.0
247.0,42.0,3.0,3.0,1/4/2015,14.0,S,M,2,570,spinach_supr_s,1.0,20:55:29,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,400,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",2015-01-04 20:55:29,126.0
248.0,31.25,2.0,2.0,1/4/2015,15.625,S,L,2,571,hawaiian_s,1.0,20:58:19,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,1020,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-04 20:58:19,62.5
248.0,31.25,2.0,2.0,1/4/2015,15.625,S,L,2,572,thai_ckn_l,1.0,20:58:19,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-04 20:58:19,62.5
249.0,33.0,2.0,2.0,1/4/2015,16.5,S,L,2,573,bbq_ckn_l,1.0,21:06:16,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,992,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-04 21:06:16,66.0
249.0,33.0,2.0,2.0,1/4/2015,16.5,S,L,2,574,calabrese_s,1.0,21:06:16,S,Supreme,"æ…›duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,99,"Ã¦â€¦â€ºduja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",2015-01-04 21:06:16,66.0
250.0,14.75,1.0,1.0,1/4/2015,14.75,M,M,1,575,four_cheese_m,1.0,21:07:05,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,586,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-04 21:07:05,14.75
251.0,16.0,1.0,1.0,1/4/2015,16.0,M,M,1,576,mexicana_m,1.0,21:10:05,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,455,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",2015-01-04 21:10:05,16.0
252.0,16.5,1.0,1.0,1/4/2015,16.5,M,M,1,577,prsc_argla_m,1.0,22:13:15,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,598,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",2015-01-04 22:13:15,16.5
253.0,23.65,1.0,1.0,1/4/2015,23.65,S,S,1,578,brie_carre_s,1.0,22:16:18,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,490,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",2015-01-04 22:16:18,23.65
254.0,62.9,3.0,3.0,1/4/2015,20.966666666666665,S,L,3,579,bbq_ckn_l,1.0,22:22:13,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,992,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",2015-01-04 22:22:13,188.7
254.0,62.9,3.0,3.0,1/4/2015,20.966666666666665,S,L,3,580,brie_carre_s,1.0,22:22:13,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,490,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",2015-01-04 22:22:13,188.7
254.0,62.9,3.0,3.0,1/4/2015,20.966666666666665,S,L,3,581,five_cheese_l,1.0,22:22:13,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1409,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",2015-01-04 22:22:13,188.7
255.0,67.0,4.0,4.0,1/5/2015,16.75,M,L,2,582,five_cheese_l,1.0,11:23:35,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1409,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",2015-01-05 11:23:35,268.0
255.0,67.0,4.0,4.0,1/5/2015,16.75,M,L,2,583,green_garden_m,1.0,11:23:35,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,302,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",2015-01-05 11:23:35,268.0
255.0,67.0,4.0,4.0,1/5/2015,16.75,M,L,2,584,hawaiian_l,1.0,11:23:35,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,919,"Sliced Ham, Pineapple, Mozzarella Cheese",2015-01-05 11:23:35,268.0
255.0,67.0,4.0,4.0,1/5/2015,16.75,M,L,2,585,spinach_fet_m,1.0,11:23:35,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,562,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",2015-01-05 11:23:35,268.0
256.0,17.5,1.0,1.0,1/5/2015,17.5,L,L,1,586,pep_msh_pep_l,1.0,11:56:06,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",384,"Pepperoni, Mushrooms, Green Peppers",2015-01-05 11:56:06,17.5
257.0,41.5,2.0,2.0,1/5/2015,20.75,L,L,1,587,cali_ckn_l,1.0,11:59:04,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,927,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",2015-01-05 11:59:04,83.0
257.0,41.5,2.0,2.0,1/5/2015,20.75,L,L,1,588,ckn_alfredo_l,1.0,11:59:04,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,188,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-05 11:59:04,83.0
258.0,16.0,1.0,1.0,1/5/2015,16.0,M,M,1,589,classic_dlx_m,1.0,11:59:23,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1181,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-05 11:59:23,16.0
259.0,15.25,1.0,1.0,1/5/2015,15.25,L,L,1,590,pepperoni_l,1.0,12:04:25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,728,"Mozzarella Cheese, Pepperoni",2015-01-05 12:04:25,15.25
260.0,39.0,2.0,2.0,1/5/2015,19.5,L,L,2,591,five_cheese_l,1.0,12:06:27,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1409,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",2015-01-05 12:06:27,78.0
260.0,39.0,2.0,2.0,1/5/2015,19.5,L,L,2,592,the_greek_l,1.0,12:06:27,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,255,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",2015-01-05 12:06:27,78.0
261.0,23.65,1.0,1.0,1/5/2015,23.65,S,S,1,593,brie_carre_s,1.0,12:38:29,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,490,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",2015-01-05 12:38:29,23.65
262.0,16.75,1.0,1.0,1/5/2015,16.75,M,M,1,594,cali_ckn_m,1.0,12:42:01,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,944,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",2015-01-05 12:42:01,16.75
263.0,20.75,1.0,1.0,1/5/2015,20.75,L,L,1,595,spin_pesto_l,1.0,12:57:22,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,284,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",2015-01-05 12:57:22,20.75
264.0,16.0,1.0,1.0,1/5/2015,16.0,M,M,1,596,mexicana_m,1.0,13:03:59,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,455,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",2015-01-05 13:03:59,16.0
265.0,74.0,4.0,4.0,1/5/2015,18.5,M,L,3,597,ckn_alfredo_m,1.0,13:04:42,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-05 13:04:42,296.0
265.0,74.0,4.0,4.0,1/5/2015,18.5,M,L,3,598,mexicana_l,1.0,13:04:42,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,867,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",2015-01-05 13:04:42,296.0
265.0,74.0,4.0,4.0,1/5/2015,18.5,M,L,3,599,sicilian_m,1.0,13:04:42,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,574,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-05 13:04:42,296.0
265.0,74.0,4.0,4.0,1/5/2015,18.5,M,L,3,600,spicy_ital_l,1.0,13:04:42,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,1109,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",2015-01-05 13:04:42,296.0
266.0,16.5,1.0,1.0,1/5/2015,16.5,M,M,1,601,peppr_salami_m,1.0,13:09:29,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,428,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",2015-01-05 13:09:29,16.5
267.0,50.2,3.0,3.0,1/5/2015,16.733333333333334,S,L,2,602,four_cheese_l,1.0,13:37:50,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1316,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-05 13:37:50,150.60000000000002
267.0,50.2,3.0,3.0,1/5/2015,16.733333333333334,S,L,2,603,mediterraneo_l,1.0,13:37:50,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,370,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",2015-01-05 13:37:50,150.60000000000002
267.0,50.2,3.0,3.0,1/5/2015,16.733333333333334,S,L,2,604,napolitana_s,1.0,13:37:50,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,471,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",2015-01-05 13:37:50,150.60000000000002
268.0,30.5,2.0,2.0,1/5/2015,15.25,S,L,2,605,ital_supr_l,1.0,13:40:46,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,747,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-05 13:40:46,61.0
268.0,30.5,2.0,2.0,1/5/2015,15.25,S,L,2,606,pepperoni_s,1.0,13:40:46,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,751,"Mozzarella Cheese, Pepperoni",2015-01-05 13:40:46,61.0
269.0,16.75,1.0,1.0,1/5/2015,16.75,M,M,1,607,ckn_alfredo_m,1.0,13:49:34,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-05 13:49:34,16.75
270.0,62.25,3.0,3.0,1/5/2015,20.75,L,L,2,608,southw_ckn_l,1.0,14:09:02,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,1016,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",2015-01-05 14:09:02,186.75
270.0,62.25,3.0,3.0,1/5/2015,20.75,L,L,2,609,spin_pesto_l,1.0,14:09:02,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,284,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",2015-01-05 14:09:02,186.75
270.0,62.25,3.0,3.0,1/5/2015,20.75,L,L,2,610,thai_ckn_l,1.0,14:09:02,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-05 14:09:02,186.75
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,611,big_meat_s,1.0,14:22:19,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,1914,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,612,cali_ckn_m,2.0,14:22:19,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,944,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,613,ckn_alfredo_m,2.0,14:22:19,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,703,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,614,ckn_pesto_l,2.0,14:22:19,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,399,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,615,classic_dlx_m,1.0,14:22:19,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,1181,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,616,ital_supr_m,1.0,14:22:19,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,941,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,617,sicilian_s,1.0,14:22:19,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,751,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,618,soppressata_m,1.0,14:22:19,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,268,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,619,southw_ckn_m,1.0,14:22:19,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,534,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",2015-01-05 14:22:19,2736.5
271.0,210.5,10.0,13.0,1/5/2015,15.625,S,L,3,620,the_greek_s,1.0,14:22:19,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,304,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",2015-01-05 14:22:19,2736.5
272.0,16.5,1.0,1.0,1/5/2015,16.5,M,M,1,621,ital_supr_m,1.0,14:24:05,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,941,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",2015-01-05 14:24:05,16.5
273.0,12.5,1.0,1.0,1/5/2015,12.5,S,S,1,622,soppressata_s,1.0,14:28:00,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,288,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",2015-01-05 14:28:00,12.5
274.0,38.7,2.0,2.0,1/5/2015,19.35,L,L,2,623,four_cheese_l,1.0,14:36:33,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,1316,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",2015-01-05 14:36:33,77.4
274.0,38.7,2.0,2.0,1/5/2015,19.35,L,L,2,624,thai_ckn_l,1.0,14:36:33,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,1410,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",2015-01-05 14:36:33,77.4
275.0,65.0,4.0,4.0,1/5/2015,16.25,S,L,3,625,classic_dlx_l,1.0,14:38:14,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,473,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",2015-01-05 14:38:14,260.0
275.0,65.0,4.0,4.0,1/5/2015,16.25,S,L,3,626,five_cheese_l,1.0,14:38:14,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,1409,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",2015-01-05 14:38:14,260.0
275.0,65.0,4.0,4.0,1/5/2015,16.25,S,L,3,627,pepperoni_s,1.0,14:38:14,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,751,"Mozzarella Cheese, Pepperoni",2015-01-05 14:38:14,260.0
275.0,65.0,4.0,4.0,1/5/2015,16.25,S,L,3,628,sicilian_m,1.0,14:38:14,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,574,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",2015-01-05 14:38:14,260.0
